Erreferentz,color_1_walk,color_1_bike
7791001,17,22
7790009,16,3
7790010,12,12
7994005,7,15
7994008,13,11
8795012,11,6
7895009,15,11
7895005,6,7
7895020,17,16
7895035,0,4
7795031,12,0
7696002,2,5
8595016,10,20
8595047,3,14
7894007,15,23
8193085,8,12
8193061,3,17
7988005,18,3
8595062,6,6
7790017,3,14
7695024,21,22
8795026,14,2
8595056,1,10
7595023,5,15
8493013,21,16
8989003,5,22
8495053,19,4
8492083,18,3
8493001,2,4
8193053,24,21
8595028,24,14
8593103,18,9
7795027,24,15
7795034,19,15
8894021,4,12
7993012,20,3
7994014,12,13
8795028,9,18
8194103,4,11
7996039,23,4
7592009,9,10
7592061,9,13
7592005,7,17
7891044,1,15
7891022,19,8
7790002,9,17
7790001,18,3
6991021,1,19
7775059,20,3
7676029,17,7
7676091,16,10
7777029,24,2
7675096,6,5
7676136,11,20
7676159,14,8
7878002,17,7
7777037,16,3
8392007,0,10
8392002,11,4
8193087,7,17
8094003,23,13
8990007,14,20
7993014,8,5
8093022,20,15
8093025,11,13
8093002,24,24
8094079,3,8
8094068,17,20
8094017,3,19
8094034,5,15
8094030,10,6
8193024,9,3
8193025,16,5
8094038,19,13
8094013,20,1
8193013,12,6
8193049,11,14
8193016,9,19
8094033,23,1
8396087,17,15
7994011,6,0
8492077,1,12
8293028,17,6
7293003,6,17
7292039,17,19
7092096,2,24
7092095,6,22
7092094,21,12
7092093,15,14
7092092,18,11
7092180,2,7
7092169,2,6
7092151,14,18
7293008,12,2
7293005,10,18
7293006,2,13
7092056,8,8
7093007,0,21
7093003,8,10
7193002,11,20
7192048,22,8
7192047,15,21
7192043,8,21
7092059,2,4
7192091,6,18
7392004,19,1
7092054,23,9
7092023,3,18
7192086,6,9
7192085,11,13
7192040,1,21
7192055,2,20
7192057,9,19
7192059,17,6
7192060,8,5
7192087,11,11
7394006,16,17
7394010,14,9
7394008,14,14
7391004,9,24
7293009,24,19
7391006,22,18
7393012,6,22
7391012,7,9
7391013,15,8
7192088,11,12
9294255,8,22
4780212,8,12
4780186,19,19
4780284,1,1
4780172,11,23
4880020,24,0
4880026,21,23
9801006,12,19
8398008,3,2
8398015,14,19
8397164,7,14
8497253,0,1
8397057,14,4
8597246,20,11
8597258,15,24
8597050,11,5
8597191,17,12
8597188,9,2
8697480,5,0
8697499,10,7
8697471,8,15
8697511,13,18
8697481,16,6
8697482,7,23
8597232,4,20
8697486,4,6
8597058,12,21
8597072,4,5
8597049,4,17
8697460,19,22
8697462,5,10
8597039,24,21
8296803,24,5
8597070,10,21
8597071,1,3
8597067,2,8
8297267,7,5
8297377,14,23
8297422,18,3
8297184,15,0
8297429,13,15
5584001,19,18
7783014,21,9
9294322,17,17
9294457,20,18
7471013,14,4
7472004,3,13
7471004,2,20
6061009,0,20
6162087,10,14
6163009,23,19
6162067,8,1
6162072,12,3
6162104,3,6
6062075,15,21
6162084,24,13
6162080,13,15
6062082,23,8
6062064,22,17
6062063,11,15
6062070,21,12
6062083,23,9
6162021,12,9
6062093,19,16
6062090,8,3
6062088,23,24
5961012,12,0
6063016,22,18
6163011,15,22
6061060,11,7
6161020,11,9
6062087,9,11
6161006,0,16
6161004,10,23
6160002,4,1
5960009,4,9
5961013,23,5
6062091,10,18
5961011,16,3
5961003,5,5
5961010,8,3
6162010,4,6
8397173,19,6
8397181,19,0
8397124,18,16
8397524,19,23
8396007,17,18
8396006,23,7
8396233,14,6
8396232,21,15
8396231,8,15
8396218,13,16
8397547,6,2
8497224,13,1
8497196,18,13
8497217,18,0
8496014,1,10
8496015,5,7
8496016,16,9
8496017,6,0
8496018,12,5
8397657,0,19
8496100,20,16
8496178,8,20
8497187,18,17
8497146,20,18
8497174,11,15
8496145,12,7
8496144,4,1
8496154,15,17
8496140,14,18
8496139,18,14
8497180,8,6
8497179,23,24
8497178,22,1
8497177,24,2
8497166,0,12
8497185,4,6
8497173,22,7
8497172,11,15
8797316,0,8
8596176,9,22
8596179,3,8
8596180,2,8
8696139,1,23
8796284,23,14
8796282,12,12
8696124,2,22
8796155,17,0
8796281,18,22
8796111,18,17
8796279,8,13
8696132,19,2
8796287,13,3
8796276,16,22
8697545,16,11
8696219,10,4
8696207,18,19
8696227,5,16
8696215,17,1
8696209,18,13
8696237,8,5
8696216,12,18
8596111,2,3
8696248,8,21
8596119,6,9
8596120,10,17
8697493,21,17
8696233,10,21
8696231,20,24
8596123,3,20
8596124,14,9
8696239,11,12
8696208,6,9
8596008,7,18
8696182,19,10
8596211,23,18
8596199,19,4
8596149,23,9
8596156,7,2
8596184,12,17
8696294,15,16
8696293,20,5
8597082,13,17
8696327,17,2
8597103,3,20
8596064,4,14
8596026,23,21
8597092,22,8
8497302,11,0
8696226,1,12
8597133,17,5
8497299,19,2
8497313,5,18
8697536,17,10
8697537,14,8
8697538,9,5
8697539,12,5
8695017,18,2
8596010,3,12
8696222,13,11
8696220,2,3
8695007,24,3
8696065,4,21
8696064,12,9
8696063,16,15
8696050,7,15
8696324,11,16
8696323,21,16
8696321,17,7
8696330,21,12
8696315,15,2
8696314,3,21
8696322,9,7
8696265,19,20
8696264,6,13
8696262,5,10
8696260,9,4
8696249,10,5
8696258,20,9
8697408,9,4
8497345,19,24
8697385,7,12
8697397,16,11
8595037,19,11
8396228,8,10
8595039,3,16
8596178,16,12
8696009,8,24
8696040,22,16
8596109,17,17
8696319,4,9
8696263,7,24
8696312,16,12
8497154,4,23
8497156,16,9
8795025,19,2
8297591,11,14
5093012,8,18
8494035,13,2
8093009,17,5
7996012,9,17
7896049,24,16
7896031,0,9
7595003,11,8
8395027,1,20
5671032,2,15
5670041,19,16
5670029,5,20
5670127,8,7
5670093,4,15
5670053,12,21
5670102,18,9
5670103,2,13
5670092,7,23
5670104,9,19
5670105,9,24
5670112,6,20
5671047,12,23
5670106,3,0
5670071,17,19
5670070,21,14
5670069,19,8
5670067,22,14
5670075,6,18
5670065,23,1
5670080,13,10
5670048,12,3
5570108,20,18
5670076,20,9
5670066,10,10
5670082,2,3
5670062,11,0
5670052,9,1
5670033,8,16
5670056,22,15
5670043,16,2
5670030,2,4
5670047,23,4
5670013,14,21
5569001,21,17
5671131,3,5
5670122,13,14
5671020,0,6
5570143,23,14
5770017,19,3
5770016,6,1
5570120,1,15
5671017,24,0
5671018,7,21
7995089,12,17
7995037,14,8
8095095,24,21
8095059,16,4
8095091,6,23
7676111,9,13
7676171,20,16
6193067,21,5
5671025,0,3
5671023,14,8
5671011,16,16
5671002,24,17
5670079,1,18
5570105,19,20
5570109,16,11
5570157,22,16
5570101,10,2
5570163,9,18
6664295,3,17
8091121,17,3
8288005,7,1
8286006,11,20
8190003,17,3
8288053,6,4
8288055,19,24
8388004,22,6
8288043,11,0
8287016,13,14
8287010,16,16
8287003,8,4
8385004,3,10
8287002,24,18
8389003,12,10
8389002,3,21
8389001,5,10
8187077,21,21
8388005,13,24
8187087,16,16
8189092,5,19
8289139,24,23
8288002,10,16
8289138,10,2
8288003,17,6
8189061,1,7
8187040,7,11
8187063,17,9
8388020,23,9
8289132,3,22
8289094,9,21
8289081,6,3
8289082,21,5
8188034,3,10
8289141,17,7
8289088,20,7
8289109,6,16
8289137,15,5
8189004,12,1
8189005,14,3
8089001,5,22
8287001,1,2
8290005,19,0
8087007,17,1
8286003,9,4
5570104,10,23
5570116,19,11
5570146,0,18
5570139,1,13
5670012,0,22
5670010,8,0
5670001,13,4
5570149,20,24
5670011,6,18
5670045,15,11
5670046,2,17
5670044,8,19
5670028,19,12
5570028,10,7
5670023,8,17
5670009,5,1
5670018,13,21
5670031,5,11
5670034,15,12
5670035,2,14
5670036,16,23
5670037,9,4
5570098,5,15
5570091,12,9
5570099,16,17
5570117,15,9
5570154,7,8
5570209,18,22
9497047,14,9
9497048,17,22
9700131,5,22
9700011,23,0
9700249,20,0
7681019,2,1
7782114,6,21
7781029,15,19
7781026,6,9
7781107,23,22
7782059,20,19
7782060,22,9
7782007,22,2
7782008,6,17
7782129,22,19
7781075,2,4
7782222,23,12
7882006,9,6
9799673,9,19
9698180,1,15
4268094,9,20
4268093,4,14
5570135,3,22
5570132,3,24
5570133,10,3
5570164,5,4
5570047,9,7
5570037,2,7
5570014,6,17
5570002,12,10
5570003,10,12
5570004,19,6
5570005,3,13
5570006,6,3
5570007,18,5
5570008,1,21
5570009,7,15
5570011,1,24
5570019,10,8
5570023,9,0
5570013,13,16
5570017,23,20
5570081,11,17
5570070,16,16
5570077,1,15
5570076,5,11
5570073,10,9
5770023,15,11
5570165,17,4
5570158,16,18
5570155,8,12
5570160,2,3
5570057,20,9
5570032,22,14
5570029,17,24
5570062,22,21
5570064,18,19
5570069,8,3
5570065,21,16
5570067,13,5
5570068,24,22
5570079,10,4
5469001,2,8
5670014,14,18
5670008,5,10
5469002,22,20
5670128,7,18
6767177,17,3
6767056,21,5
6667293,12,19
6667282,4,9
6667304,19,16
6666026,18,8
6667286,24,10
6667175,4,24
6667176,11,12
6667177,2,5
6667280,1,23
8797103,3,13
8797032,20,1
8798023,14,23
8796009,14,11
8797061,0,16
8697110,14,5
8797033,13,19
8998004,14,12
8998001,13,23
8798025,18,10
8797259,14,0
8797245,19,24
8798016,19,18
8798006,14,4
8797162,21,4
8998003,10,11
8797244,3,14
8697126,2,10
8697125,12,4
8697168,6,10
8898002,22,15
8898003,11,1
8797223,22,9
8798024,5,5
7990049,19,5
7990175,5,22
7990025,4,8
8090046,17,1
8090042,17,15
7681059,9,1
9702417,3,12
7169024,15,8
7169019,11,11
7169013,22,15
7169014,5,6
7169011,19,21
7169012,6,8
7069002,5,24
7068003,9,14
7169017,15,15
7169003,15,14
7169002,11,11
7169022,14,8
7169021,2,18
7169016,13,15
7169035,24,24
7169027,17,0
7069012,14,21
7069007,22,8
7169009,14,13
7069009,3,18
7069001,21,6
7169005,3,5
7069011,15,6
7169006,5,10
7169020,13,15
9097014,5,9
6262168,19,13
5267001,21,5
5467046,23,2
5467058,14,1
6678005,2,0
6679024,17,8
6679012,19,0
6679010,6,11
6679020,10,21
6579010,19,2
6380003,24,11
6679008,18,14
6679013,2,22
6679003,6,2
6679006,1,17
6779003,10,13
6678006,15,24
6679017,12,7
6679019,19,9
6578002,0,14
6680006,21,4
6680001,6,20
6479002,10,3
6479003,23,2
6580012,23,19
6380006,2,11
6779039,20,16
6878006,13,23
6879004,15,12
6580018,13,2
6680007,6,4
6480004,16,8
6480023,14,18
6480003,13,1
6479008,11,7
6580007,18,18
6779083,18,3
6678007,8,13
6483002,11,18
5990009,16,2
4988002,4,20
8391157,3,6
8392012,23,13
8783001,8,3
8391325,1,15
8391472,9,10
6383005,6,9
6779075,11,3
6779032,12,15
6779031,6,8
6779030,16,17
6779009,4,7
6779006,4,10
6481003,24,24
6779073,22,18
6779005,1,10
6481004,24,8
6381005,6,6
6381008,21,24
6582001,7,4
6380005,1,12
6683002,15,0
6779015,17,12
6680005,11,11
6879005,15,7
6779010,5,24
6580016,16,8
6779037,1,6
6779036,20,2
6784010,10,9
6580009,11,7
6784009,23,4
6779041,1,5
6779040,18,10
6879012,0,16
6779060,4,8
6880001,10,0
6583001,22,18
6779018,21,11
6481002,18,1
6779079,22,11
6381010,24,14
6779035,21,1
6779027,5,12
6975005,13,19
7075074,23,3
6975003,24,24
7176014,18,14
7176009,6,3
7176003,1,22
7176012,24,23
7175006,0,18
7175004,14,18
7175003,7,1
6974001,2,14
7075035,16,7
6773004,17,24
7075081,24,23
7175015,16,4
7276002,12,10
6974002,13,15
7076002,6,17
6975004,5,8
7276001,19,5
7176004,21,19
7075068,0,18
7175016,19,0
7175028,3,7
7075094,15,12
7175022,1,6
7075013,15,23
6975002,12,24
7177002,17,9
7175005,10,12
7176001,19,8
8496027,13,5
5088009,14,19
4988009,7,6
4988008,16,22
5190002,17,3
5088016,6,15
5188003,1,19
4789001,0,13
4988024,14,16
4988066,3,6
4988012,16,19
4988011,1,1
5189001,4,4
5090001,12,1
5088017,1,21
9294261,12,19
9801004,10,11
6792400,16,18
6792401,9,5
6792403,14,21
6792405,14,5
3457002,3,18
3459006,11,18
3558002,8,23
3559061,18,18
3659002,23,1
3659001,24,5
5071083,23,5
5071052,5,10
7270006,2,17
7270035,11,12
7270004,9,6
7271009,17,9
7271018,14,17
7269005,3,5
7269004,0,7
7369002,9,2
7469014,5,22
7169001,19,9
7268011,23,23
7270039,23,11
7270028,24,2
7270059,10,16
7269006,20,10
7270057,17,5
7270042,12,1
7371008,16,16
7271013,5,12
7271014,9,7
7270055,13,7
7170007,19,17
7271016,11,9
7270003,19,22
7270015,3,9
7270016,11,21
7271011,8,4
7271012,2,23
7369004,16,12
7271015,24,0
7369005,9,3
7270005,8,2
7270008,4,17
6792404,5,24
6792399,22,1
8590036,20,6
8391317,2,22
8391152,11,22
8996192,16,23
8994062,2,17
8994036,5,1
8892026,16,9
9092007,15,15
9290001,12,4
8886001,15,5
8991004,24,2
8991003,16,18
8894012,24,10
8893020,8,10
8995158,1,16
8995203,15,6
8892028,11,18
8894013,8,7
8992005,9,17
8994040,19,14
8893026,4,16
7784029,21,23
6189010,9,5
6190018,4,19
6190021,21,6
6190017,14,10
9703047,8,14
9703046,11,10
9703079,16,4
9703045,18,8
9703054,3,8
9703001,17,20
9703129,11,7
9502011,14,11
7193005,0,1
7192094,13,19
7192107,24,3
9493024,7,10
8491160,12,12
8491056,1,5
5293068,10,24
6692160,17,19
6792406,2,2
6792397,19,16
7676180,21,10
5467275,17,22
5466138,14,1
9391005,13,23
9698026,11,5
9698027,5,13
9698007,0,9
9698011,6,24
9698012,24,1
9698010,14,23
6868081,14,9
6969006,17,3
6969010,9,17
6969009,20,7
6969003,1,14
6868073,11,8
6968011,22,12
6967008,6,3
6868080,20,17
6968016,9,9
6968017,14,13
6967011,24,1
6967010,22,11
6968013,24,11
6967009,21,24
6969001,24,5
6968003,8,24
6968004,23,21
9501005,18,22
9501009,19,15
9398005,6,13
9602029,13,13
9602018,20,18
9399022,15,0
9499004,23,8
9499088,16,16
9601054,14,24
9701228,23,23
9701235,20,15
9701112,10,9
9701016,11,6
9701148,14,8
9701173,23,24
9802052,1,14
9703133,5,4
9400005,12,10
9702331,10,24
9702074,7,18
9602016,6,6
9702309,11,15
9702310,8,9
9702312,22,5
9702311,19,14
9702577,16,18
9702143,5,9
9702144,21,10
9801019,17,5
9801030,11,4
9702653,4,15
9702420,7,23
9701200,20,3
9398035,14,22
9703179,3,13
9500058,3,19
9600086,23,16
9499037,21,17
9601014,6,13
9602026,3,0
9399025,8,6
9602036,7,18
9702137,9,14
9700111,3,4
9604001,17,20
9702510,24,23
9702509,16,14
5968034,19,19
5968038,17,2
5968036,0,2
4675079,6,8
4675036,1,7
6665126,7,12
6664131,14,16
6664031,19,24
6664032,5,12
6665057,0,6
6665207,10,0
6663007,4,22
6665039,10,17
6665227,23,17
5466116,8,19
5466002,16,5
5466036,18,21
5466033,20,0
5466118,5,14
5466104,4,22
5468018,23,22
5468017,1,19
5467171,2,24
5466080,22,5
5467092,2,14
5466089,1,20
5467288,1,16
5467289,19,8
5466084,2,10
5467139,20,16
5466064,8,3
5466146,1,11
5466127,17,22
4994011,14,13
4994026,3,6
6972003,17,6
7668005,22,12
7474006,15,22
7568007,22,23
7072003,5,6
7172018,11,20
7073009,24,21
7474003,21,24
7275006,16,21
7375019,3,23
7374006,22,1
7374005,4,4
7375016,23,1
7375013,4,18
7476018,22,11
7476017,9,5
7376001,12,12
7377001,5,3
7376004,11,2
7668004,24,5
7768002,10,9
7768005,6,18
7768001,16,4
7768003,9,14
7768006,11,19
7476066,15,10
7866004,20,1
7866006,5,5
7867005,0,4
7867004,4,10
7867003,7,3
7867002,24,7
7477007,10,8
7577076,18,19
7577078,23,11
7577077,7,10
7868001,22,20
7476051,9,7
7476025,10,20
7476002,17,24
7474009,21,21
7768007,11,7
7868002,1,18
7576183,9,17
7474008,12,7
7576651,17,14
7576654,19,17
7867001,23,12
7577112,23,15
7575180,24,3
6692091,6,15
7991239,5,12
7991255,11,19
7991240,12,23
6792393,0,8
7479007,14,24
7091040,9,22
7085009,22,3
8997210,16,5
6876084,15,6
5862005,9,24
7974035,2,6
7974054,22,17
7974005,22,12
7974006,3,12
7974016,3,19
7974008,6,9
7974001,10,21
7974050,6,19
7974051,7,15
7974040,20,16
7973001,2,7
7974045,13,6
8074001,3,23
7873001,24,2
7974015,5,18
7974044,20,20
7974046,8,20
7974032,11,21
7974052,22,24
7974053,19,6
8074003,22,20
7974062,6,20
7974056,15,7
7974007,2,23
7974049,19,8
8173002,14,15
8390128,2,1
8390119,24,23
8390171,19,2
7974012,0,22
5771001,2,10
5771003,14,19
5771002,9,9
4884058,24,17
5868006,16,24
7784121,1,23
7784091,13,14
8192011,22,18
8390159,19,18
8491158,8,24
8489020,20,1
8290046,4,24
8390074,8,5
8390166,9,17
8590032,23,0
8589009,2,20
8590031,22,24
8389004,0,23
8390195,15,0
8491085,1,1
8489001,17,12
8192024,24,21
4068051,20,3
7991140,20,15
7991177,18,3
7991061,9,22
7991128,21,12
7991199,11,2
7991218,17,8
7991215,13,20
7991161,1,5
6869008,17,13
6769007,19,3
6665110,2,12
6663001,19,3
6666071,13,0
6864002,12,24
7591118,5,24
7591117,4,21
5467258,6,14
5467294,11,17
5467034,1,10
5467045,11,17
5467305,2,10
5465011,13,0
5465013,10,1
5465027,12,15
5364033,6,8
5364034,18,3
5564004,18,14
5564003,18,24
5564006,18,5
6965059,1,9
6965077,2,11
7478080,13,17
7478079,9,0
7991226,1,6
7991224,5,24
8091147,5,10
7991129,0,6
7991102,19,19
7991180,23,1
7991032,8,0
7991031,14,21
7991243,16,13
7991145,18,8
7991033,3,12
8091112,15,4
8091102,19,14
7991253,5,19
7989028,7,24
6091010,4,11
5891041,2,0
7478081,5,18
7478082,17,8
7478083,8,3
9703136,12,19
9703123,2,14
7472091,2,0
6876012,3,21
5470009,10,23
5470011,9,12
5371002,18,5
5471011,15,13
5471019,11,23
4880071,13,13
4880061,21,21
6989001,12,5
7484005,21,1
7483003,3,4
7583056,5,0
7583052,18,11
7583051,21,21
7583024,2,4
7582024,22,5
7584015,4,1
7683037,23,22
7582030,4,3
8084012,6,22
8084001,18,10
5855006,8,7
5691001,5,4
8692009,17,11
8793001,19,16
8693045,13,20
8692017,16,13
8593085,17,19
8591002,15,16
8692012,5,11
8693033,8,0
8792040,1,5
8693048,18,14
8791002,23,15
8291150,6,11
8390143,19,6
8589025,14,14
8390118,2,13
8291102,12,5
6779066,1,15
9095123,6,9
6261005,15,12
6164001,13,17
6362016,16,3
6363010,8,2
6261018,1,5
6157007,3,11
6363020,7,11
6264005,12,10
6263057,14,2
6363016,13,9
6261012,22,7
6262121,20,12
6262018,6,6
6362020,1,18
6260011,3,6
7991143,3,12
7991171,6,2
7991169,1,9
7991176,20,11
7991142,10,17
7991152,9,15
7991130,21,14
7991132,9,1
7991250,8,3
7991261,19,14
7991259,10,16
8089015,12,15
7991029,0,5
7990129,22,10
7989037,20,2
7991175,10,9
7991174,8,15
7991139,19,24
7991133,20,11
7991131,13,21
7991249,23,11
7990139,8,13
6987087,16,3
6987089,3,23
7189023,7,13
6987097,0,3
8291162,18,1
8291024,16,3
8291036,0,15
8291041,9,22
8291040,17,8
8291171,22,21
8291092,23,9
8391193,20,20
4785233,14,21
7990164,9,9
7990166,13,7
7990170,2,15
7990179,7,2
7990038,4,20
7990029,14,13
7990151,15,11
7990148,18,16
5670130,7,22
5670110,0,5
6093001,18,15
6192018,14,19
6293012,15,21
6192013,7,0
6192012,23,6
6192022,0,1
6192001,0,22
6292058,2,13
6292032,22,10
6094135,8,23
6392003,21,3
6094297,2,13
6293010,2,7
6392007,7,24
6094144,0,20
5994001,14,13
6094143,9,9
6192002,0,3
8588005,10,5
4584010,0,14
5071043,12,2
5071041,19,11
9701385,15,5
5758082,6,24
5758124,23,23
4369011,2,4
4369001,22,16
4369002,8,9
4381085,6,0
4381077,1,19
7884035,6,20
5366005,0,20
5463017,13,9
5468012,7,9
7092193,10,19
7092016,23,21
7369010,19,15
7369001,22,15
5471025,8,16
5471024,21,6
5964004,21,24
6691006,16,12
6761078,20,17
4785023,6,13
4785230,17,19
9799164,23,16
9799453,5,24
7884032,6,14
4366005,6,22
4366004,6,18
7986197,10,11
7986134,6,20
7884015,9,5
7884027,11,16
7884044,10,7
7885037,2,23
7985428,8,21
7885036,14,17
7884024,4,19
7885045,12,2
7884014,3,3
7885022,12,5
7986135,14,20
7985016,19,24
7986136,12,10
6190036,16,8
7478089,20,17
7383113,4,4
7383097,8,8
7383077,19,2
3761003,6,21
6776007,5,23
3763001,2,24
6678002,23,22
7088007,21,3
7384008,17,10
7062002,0,12
7890037,9,2
7890036,6,4
6964031,15,18
6863002,23,13
7676181,4,19
7676071,12,3
6690014,1,0
6355008,2,24
5966010,3,23
5095164,10,3
6761079,11,16
3662035,3,8
3960002,23,7
5860004,10,1
5872003,17,9
7580035,1,10
7580013,17,13
7580019,5,2
7580020,19,19
7580026,4,1
7680028,6,18
7680027,4,13
7580029,7,5
7580009,7,14
7680073,1,14
7680030,23,7
8391282,13,19
5467370,24,5
5467150,0,22
7990127,18,4
7990173,9,15
8086133,15,5
8086134,12,7
8086138,18,15
8086136,15,14
8086137,8,19
8086135,1,22
8086139,24,21
8086141,19,12
8086142,24,5
8086107,21,11
7665001,8,8
7169036,17,12
6866035,1,8
7065014,4,8
6965013,12,16
7164016,2,23
6964013,22,11
5463043,13,16
9095086,23,15
3760001,2,24
7674003,23,0
8473019,8,0
7977140,14,9
7062003,14,12
7574015,1,24
5982009,2,19
7578095,15,14
7475011,19,1
7475009,19,8
7475130,7,11
7475029,4,9
7475088,15,5
7475031,11,6
7475005,12,15
7579235,8,22
6678009,15,6
6579004,4,3
7272019,22,13
7288005,19,0
6089080,24,3
7067018,11,21
6792392,18,18
6792407,21,20
6792394,23,6
8993032,22,14
8993002,11,24
8993021,13,19
6866036,5,7
6667273,15,20
7271021,23,11
6767301,10,3
6767302,1,8
6767116,0,20
6767125,14,9
7774014,6,15
8175002,20,21
3661020,20,13
7374012,0,19
7674026,17,22
6767300,7,13
6767115,5,18
7374004,7,10
5787002,24,6
9094110,13,16
9094045,13,19
7988003,5,0
7988002,21,22
7988001,10,11
8185002,18,22
7986165,5,8
7885008,15,15
7885046,10,20
7985087,12,3
7985409,3,12
7884052,22,15
7884055,14,15
7986180,16,15
7984043,20,23
8285004,11,24
8083007,18,21
8083002,1,2
8285003,17,19
7984028,4,7
7983002,16,22
8083008,15,5
8083006,22,9
8083005,5,15
8184001,16,0
7986105,11,6
7986115,2,13
7986116,16,4
7884049,12,11
7884088,17,2
8574001,14,15
9499104,24,13
9600078,10,7
9703143,5,12
9703144,4,11
9499084,14,23
9702225,8,7
9899871,24,13
7986263,15,9
7986264,19,4
7986265,14,22
7986266,20,13
7986267,14,24
7986268,15,5
7986270,12,18
7986215,4,13
7986185,16,9
7986080,17,11
7986044,24,11
4677002,20,22
7672001,10,18
7165011,13,24
5089062,13,10
5089063,5,15
6463012,7,21
5989012,18,19
5989031,15,22
5961008,8,8
7580046,22,9
7192024,15,1
6367024,18,24
6494034,4,7
5961015,3,9
6363028,12,3
7057001,21,0
6290043,15,8
4168430,8,20
4168021,22,6
4168374,19,6
4168376,17,20
4168358,14,15
4168135,8,1
4168419,3,9
4168412,14,21
4168427,19,4
4168420,5,19
4168424,8,1
4168417,18,0
4168428,22,14
4168421,0,3
4168418,4,9
4168414,12,16
4168429,0,1
4168422,13,1
4168415,18,7
4168425,21,0
4168416,2,13
6778001,15,18
7483001,6,8
7382191,24,3
8892030,2,3
4282002,17,17
4382087,18,14
4285001,16,6
4282021,1,18
5089064,9,4
5089065,12,0
5089026,22,20
6495082,4,3
5989018,3,2
5482005,4,12
5384008,10,2
5377005,15,15
5380011,18,23
5380012,2,23
5280001,22,10
5679005,4,24
5384007,7,22
5383002,3,1
5477001,4,7
5585003,16,24
5380008,16,21
5384002,3,21
5581060,1,18
5577007,17,9
5580151,20,12
5584002,23,13
7466018,6,10
9598095,10,15
9598094,14,7
7892022,14,11
7592053,21,14
7891166,22,0
7493008,1,23
7493007,24,3
7692003,12,2
7591090,23,5
7593011,22,0
7593005,23,1
7692001,15,2
7591110,11,4
7591023,17,0
7793009,2,5
7675102,0,14
4381297,11,3
4281182,1,13
4381342,24,1
4381675,20,3
4381676,21,17
4285005,5,8
4281277,11,11
4281421,14,23
4281477,10,0
4764019,0,21
4865073,20,12
4968004,18,22
4863018,21,7
4964042,14,5
4460007,21,2
4968001,21,0
4761003,1,12
4665008,5,20
5059001,0,20
4664004,9,8
4763024,5,19
4765132,13,1
5063008,18,7
4759001,10,18
5060002,11,4
4762018,17,23
5063009,17,2
4963005,12,24
4564003,15,13
4762013,22,19
4667027,7,17
4460034,22,6
4460033,0,6
6590003,8,24
4482076,10,6
4482082,8,16
4482084,22,5
4482093,10,8
4181022,16,24
8397501,20,11
9698131,19,3
3861008,13,6
6792396,0,0
9603012,10,1
9603007,8,21
9703132,3,13
9196069,18,19
9196030,2,24
9196008,18,20
9702248,19,20
9701144,14,8
9701074,18,19
9500056,12,17
7583043,24,21
6080217,17,2
6183002,9,15
6276022,13,14
6276009,7,5
6379008,2,6
6083001,10,24
5978010,15,21
6279003,24,17
6085014,23,22
6085004,13,2
6182001,14,17
5881045,1,10
6379001,6,17
6279007,24,13
6277003,12,13
6378008,7,12
6079008,4,22
6178065,23,9
6180006,20,1
6279005,1,15
6178072,16,22
6274001,23,0
5978016,5,16
5978006,4,18
5974001,0,0
5976003,6,3
6378002,1,14
5982010,21,20
6079012,17,14
6079001,7,3
6478001,22,7
6278004,6,20
6278009,3,18
6178071,0,17
6282005,18,1
5975003,1,20
5975002,24,10
5880071,9,22
5984003,17,1
9701206,1,2
9703044,4,19
9702181,18,8
7167003,3,14
7167002,1,8
7087021,9,21
6965127,5,10
6062100,17,19
9703083,14,19
5768006,14,21
5768008,17,20
5768009,14,24
5769054,12,14
9297020,14,3
9297029,17,1
9198008,14,5
9198001,16,17
9098003,14,14
6188002,21,0
8289170,6,12
8289162,23,4
8289164,15,17
4795023,17,14
4796021,15,2
4796020,13,7
4896010,17,4
4594001,7,12
4895030,14,8
4693001,2,13
4796018,9,24
4895014,0,0
4995324,16,7
4795022,1,12
4795014,5,7
4795021,20,6
4795025,20,11
4795019,19,17
4795020,12,21
